y_class,QuantitySold,year,month,day,dayofweek,is_weekend,h_item,h_branch,h_invoice,h_item_branch,h_item_month
1,6,2025,7,29,1,0,389,27,1549,1184,4947
2,40,2025,7,29,1,0,612,27,1549,2340,1443
2,20,2025,7,29,1,0,1630,27,1549,3543,4333
2,12,2025,7,29,1,0,1148,27,1549,1471,2904
0,3,2025,7,29,1,0,1219,113,1549,1388,4134
0,1,2025,7,29,1,0,1379,113,1549,112,956
0,2,2025,7,29,1,0,1950,158,807,2571,2194
0,2,2025,7,29,1,0,1095,27,1004,2079,4688
0,3,2025,7,29,1,0,1341,158,807,4722,4965
2,16,2025,7,29,1,0,251,59,1549,4853,262
1,5,2025,7,29,1,0,1053,59,1549,3861,3088
2,20,2025,7,29,1,0,1174,158,3988,4565,3016
1,5,2025,7,29,1,0,1174,158,807,4565,3016
0,3,2025,7,29,1,0,567,158,807,398,1995
0,2,2025,7,29,1,0,447,158,807,1311,4175
0,2,2025,7,29,1,0,1115,158,807,2003,4949
0,3,2025,7,29,1,0,93,27,556,2386,334
1,4,2025,7,29,1,0,1364,27,556,55,3082
1,5,2025,7,29,1,0,1161,27,556,1242,3239
0,3,2025,7,29,1,0,447,27,556,3706,4175
1,4,2025,7,29,1,0,1594,27,556,350,1217
1,4,2025,7,29,1,0,511,27,556,2518,2780
2,10,2025,7,29,1,0,630,27,556,203,2139
2,45,2025,7,29,1,0,568,59,1541,2635,2422
2,200,2025,7,29,1,0,1056,59,1541,1261,4003
2,100,2025,7,29,1,0,320,59,1541,1505,4155
2,100,2025,7,29,1,0,4,59,1541,256,1572
0,2,2025,7,29,1,0,758,158,807,4082,2686
2,50,2025,7,29,1,0,1053,59,1541,3861,3088
2,40,2025,7,29,1,0,612,158,1541,4859,1443
2,11,2025,7,29,1,0,83,27,1541,1704,3170
2,52,2025,7,29,1,0,900,27,1541,3100,542
2,12,2025,7,29,1,0,612,27,1541,2340,1443
1,7,2025,7,29,1,0,828,27,1541,2007,3427
0,2,2025,7,29,1,0,244,27,1541,792,438
0,3,2025,7,29,1,0,1813,27,1541,3778,474
2,20,2025,7,29,1,0,1174,27,1912,4353,3016
0,2,2025,7,29,1,0,1095,27,4107,2079,4688
0,2,2025,7,29,1,0,1508,27,4107,3623,860
0,3,2025,7,29,1,0,928,158,1996,2249,258
0,2,2025,7,29,1,0,1847,158,1996,219,4856
0,3,2025,7,29,1,0,693,158,1996,648,1811
2,15,2025,7,29,1,0,754,158,1996,1237,432
0,3,2025,7,29,1,0,769,158,807,2735,4885
0,3,2025,7,29,1,0,1733,158,1996,3037,1398
1,5,2025,7,29,1,0,1245,158,1996,571,1064
1,5,2025,7,29,1,0,1341,27,1796,1770,4965
1,5,2025,7,29,1,0,1099,27,1796,3386,3697
1,5,2025,7,29,1,0,1174,27,1796,4353,3016
1,5,2025,7,29,1,0,769,27,1796,2855,4885
0,1,2025,7,29,1,0,133,27,1796,912,1637
0,1,2025,7,29,1,0,288,27,1796,3602,3062
0,1,2025,7,29,1,0,1813,27,1796,1153,1367
0,3,2025,7,29,1,0,447,27,1796,3706,4175
1,5,2025,7,29,1,0,1115,27,1796,4515,4949
0,2,2025,7,29,1,0,1658,27,1796,4350,1035
0,1,2025,7,29,1,0,194,27,1796,1734,3687
0,2,2025,7,29,1,0,458,27,1796,4365,1641
0,1,2025,7,29,1,0,1352,27,1796,2436,4231
0,1,2025,7,29,1,0,604,27,1796,988,2004
1,5,2025,7,29,1,0,1397,27,784,1643,4513
2,10,2025,7,29,1,0,1115,27,1760,4515,4949
1,4,2025,7,29,1,0,1671,27,784,107,37
1,4,2025,7,29,1,0,138,27,1760,612,3588
1,5,2025,7,29,1,0,197,27,2696,2611,473
2,9,2025,7,29,1,0,1903,27,2696,888,1769
0,3,2025,7,29,1,0,778,27,2696,713,4928
1,5,2025,7,29,1,0,85,27,2696,230,4702
0,2,2025,7,29,1,0,685,27,2696,997,2989
2,20,2025,7,29,1,0,1195,27,2696,3900,1934
2,10,2025,7,29,1,0,754,27,2696,1446,432
1,5,2025,7,29,1,0,1504,27,2696,4836,1106
1,5,2025,7,29,1,0,1647,27,2696,774,2291
0,1,2025,7,29,1,0,1195,158,2518,571,1934
0,1,2025,7,29,1,0,754,158,2518,1237,432
1,6,2025,7,29,1,0,86,113,3988,3989,2484
0,3,2025,7,29,1,0,58,27,1796,2952,4320
1,5,2025,7,29,1,0,1948,27,1760,1941,19
1,4,2025,7,29,1,0,761,59,2392,3146,771
2,50,2025,7,29,1,0,1576,59,286,2303,4855
2,60,2025,7,29,1,0,1729,59,2392,2605,1912
2,20,2025,7,29,1,0,1803,59,2392,2715,812
2,20,2025,7,29,1,0,1364,59,2392,3137,3082
0,3,2025,7,29,1,0,133,59,2392,501,1637
2,10,2025,7,29,1,0,531,59,2392,4606,2742
1,4,2025,7,29,1,0,1741,59,2392,4298,3910
0,2,2025,7,29,1,0,115,59,2392,4752,2899
1,8,2025,7,29,1,0,1101,59,2392,4324,2778
1,8,2025,7,29,1,0,947,59,2392,2538,3303
2,10,2025,7,29,1,0,1759,59,2392,1002,404
2,10,2025,7,29,1,0,1571,59,2392,3439,3617
2,15,2025,7,29,1,0,391,59,2392,4663,1522
0,2,2025,7,29,1,0,919,59,2392,3964,2619
2,10,2025,7,29,1,0,878,59,2392,1520,2487
0,2,2025,7,29,1,0,1570,27,2392,1189,4470
0,3,2025,7,29,1,0,319,59,2392,806,245
1,5,2025,7,29,1,0,1524,59,2392,2208,1591
0,3,2025,7,29,1,0,1456,59,2392,2200,1763
0,2,2025,7,29,1,0,1955,59,2392,2064,3463
1,5,2025,7,29,1,0,1641,59,2392,813,2225
1,5,2025,7,29,1,0,1793,59,2392,3939,3422
1,8,2025,7,29,1,0,1578,59,2392,2047,1719
1,6,2025,7,29,1,0,186,59,2392,1034,2945
0,3,2025,7,29,1,0,1508,59,2392,372,860
1,4,2025,7,29,1,0,1342,59,2392,71,1837
2,20,2025,7,29,1,0,572,59,2392,4288,411
1,5,2025,7,29,1,0,326,59,2392,2939,3628
0,2,2025,7,29,1,0,1579,59,2392,1174,1263
0,3,2025,7,29,1,0,1367,59,2392,2355,2289
1,4,2025,7,29,1,0,163,59,2392,834,1702
2,15,2025,7,29,1,0,299,59,2392,1360,4392
1,5,2025,7,29,1,0,483,59,2392,3318,2373
1,5,2025,7,29,1,0,1987,59,2392,2656,2513
2,20,2025,7,29,1,0,630,59,2392,1921,2139
1,5,2025,7,29,1,0,589,158,2392,1294,375
1,4,2025,7,29,1,0,1033,158,2392,4804,1954
1,5,2025,7,29,1,0,932,158,2392,1243,3385
1,5,2025,7,29,1,0,1251,158,2392,4823,1671
2,10,2025,7,29,1,0,1492,27,2392,4243,2384
2,20,2025,7,29,1,0,1335,27,2392,2283,1996
2,10,2025,7,29,1,0,595,27,2392,1779,4654
2,10,2025,7,29,1,0,796,27,2392,3299,131
0,3,2025,7,29,1,0,1633,27,2392,3846,1080
1,4,2025,7,29,1,0,1907,27,2392,4890,4195
0,2,2025,7,29,1,0,1303,27,2392,2096,931
1,4,2025,7,29,1,0,511,27,2392,1196,780
0,2,2025,7,29,1,0,1896,27,2392,545,4117
2,10,2025,7,29,1,0,1029,27,2392,1004,4560
2,20,2025,7,29,1,0,312,59,2392,3050,3681
0,2,2025,7,29,1,0,404,27,2392,1485,171
0,3,2025,7,29,1,0,1456,27,2392,1526,1763
1,5,2025,7,29,1,0,21,27,2392,194,4337
1,4,2025,7,29,1,0,720,27,2392,1441,3248
2,20,2025,7,29,1,0,325,27,2392,637,3836
2,10,2025,7,29,1,0,1350,27,2392,3784,1825
0,2,2025,7,29,1,0,997,27,2392,4479,2174
1,5,2025,7,29,1,0,937,27,2392,2211,4224
1,6,2025,7,29,1,0,562,27,2392,2110,4768
0,1,2025,7,29,1,0,4,27,2392,3886,985
0,1,2025,7,29,1,0,1641,27,2392,823,2225
1,6,2025,7,29,1,0,512,27,2392,4862,4483
0,2,2025,7,29,1,0,1832,27,2392,409,1196
2,10,2025,7,29,1,0,1501,27,2392,3399,1005
1,4,2025,7,29,1,0,1725,158,2392,2918,433
0,3,2025,7,29,1,0,1924,27,2392,3570,3946
1,5,2025,7,29,1,0,1065,158,3364,2725,3655
2,10,2025,7,29,1,0,1525,27,3364,4989,4074
0,2,2025,7,29,1,0,387,27,2392,4910,3231
0,3,2025,7,29,1,0,1573,27,2392,599,3397
1,6,2025,7,29,1,0,1529,27,2392,4342,1108
0,3,2025,7,29,1,0,1101,27,1455,82,2778
1,6,2025,7,29,1,0,389,59,4544,3421,4947
2,10,2025,7,29,1,0,1065,158,4544,2725,3655
2,20,2025,7,29,1,0,612,158,4544,4859,1443
1,5,2025,7,29,1,0,568,27,4544,1452,2422
0,1,2025,7,29,1,0,1871,27,4544,3343,3777
2,20,2025,7,29,1,0,900,27,4544,3100,542
1,5,2025,7,29,1,0,244,27,4544,792,438
1,5,2025,7,29,1,0,1364,27,4544,2511,100
2,10,2025,7,29,1,0,1491,27,4544,1442,4239
1,4,2025,7,29,1,0,1222,27,627,4062,3440
1,4,2025,7,29,1,0,1449,27,2392,202,4526
2,20,2025,7,29,1,0,995,59,3405,4468,4323
2,30,2025,7,29,1,0,834,59,3405,2742,4680
2,30,2025,7,29,1,0,1758,59,3405,3775,1375
2,30,2025,7,29,1,0,1797,59,3405,661,891
2,30,2025,7,29,1,0,1260,59,3405,3773,3850
2,30,2025,7,29,1,0,1347,59,3405,3655,1186
0,2,2025,7,29,1,0,1462,27,2718,2911,1510
2,50,2025,7,29,1,0,815,59,2418,4986,3387
2,15,2025,7,29,1,0,1805,158,2418,46,4879
2,15,2025,7,29,1,0,568,27,2418,1452,2422
1,5,2025,7,29,1,0,423,158,2418,4486,4400
2,10,2025,7,29,1,0,1293,158,2418,282,538
0,2,2025,7,29,1,0,1879,158,2418,4986,1697
1,6,2025,7,29,1,0,1219,27,2418,247,4134
2,16,2025,7,29,1,0,602,27,2418,2094,2614
0,1,2025,7,29,1,0,1523,27,2392,3532,771
2,50,2025,7,29,1,0,86,27,2418,1021,2484
1,5,2025,7,29,1,0,1845,27,2418,2656,2507
2,20,2025,7,29,1,0,1729,27,2418,3708,1912
0,2,2025,7,29,1,0,1969,27,2418,1813,2177
2,10,2025,7,29,1,0,455,27,2418,3381,2295
1,4,2025,7,29,1,0,53,113,4526,467,4029
2,10,2025,7,29,1,0,1525,27,2418,4989,4074
1,4,2025,7,29,1,0,303,27,2418,921,4077
1,6,2025,7,29,1,0,497,27,2418,3070,3035
1,5,2025,7,29,1,0,1678,27,2418,1914,2269
2,40,2025,7,29,1,0,694,27,2418,1736,1053
1,5,2025,7,29,1,0,372,27,2418,4508,655
1,6,2025,7,29,1,0,1811,27,2418,4925,362
2,40,2025,7,29,1,0,900,27,2418,3100,542
1,5,2025,7,29,1,0,852,27,2418,2290,2890
2,10,2025,7,29,1,0,1755,27,2418,2541,3291
2,20,2025,7,29,1,0,251,27,2418,1454,262
1,4,2025,7,29,1,0,1161,27,2392,2450,4736
1,6,2025,7,29,1,0,10,27,2418,1984,1852
1,6,2025,7,29,1,0,1293,27,2418,4323,538
2,10,2025,7,29,1,0,951,27,2418,4564,4298
1,5,2025,7,29,1,0,679,27,2418,2394,4497
2,15,2025,7,29,1,0,1364,27,2418,2511,100
1,5,2025,7,29,1,0,994,27,2418,2221,195
0,1,2025,7,29,1,0,1567,27,455,3574,598
0,1,2025,7,29,1,0,1922,27,455,965,2609
2,10,2025,7,29,1,0,1889,27,455,3758,705
0,2,2025,7,29,1,0,1983,27,455,1866,4969
0,2,2025,7,29,1,0,1200,27,455,3118,4605
1,4,2025,7,29,1,0,1784,27,455,3159,4635
2,20,2025,7,29,1,0,1630,59,3364,1917,889
1,8,2025,7,29,1,0,612,59,3364,4094,1443
2,20,2025,7,29,1,0,1348,27,2418,4013,3713
1,4,2025,7,29,1,0,446,27,2418,4757,4925
0,2,2025,7,29,1,0,377,27,3364,1916,264
2,20,2025,7,29,1,0,612,158,2418,4859,1443
1,5,2025,7,29,1,0,1449,158,1981,609,3425
1,4,2025,7,29,1,0,441,27,3364,4907,938
1,4,2025,7,29,1,0,1965,27,3364,254,2249
2,24,2025,7,29,1,0,251,27,3364,1454,262
2,10,2025,7,29,1,0,1412,27,3364,3722,1638
1,5,2025,7,29,1,0,1152,27,3364,2446,431
0,1,2025,7,29,1,0,1757,27,1644,1286,2019
0,2,2025,7,29,1,0,1873,27,1644,3080,2739
0,1,2025,7,29,1,0,1238,27,1644,1585,2930
0,1,2025,7,29,1,0,589,27,1644,3362,358
0,3,2025,7,29,1,0,908,27,1644,3855,2520
0,2,2025,7,29,1,0,1219,27,1644,2617,3153
1,5,2025,7,29,1,0,550,27,1644,4755,3389
0,1,2025,7,29,1,0,1447,27,1644,4251,2686
2,120,2025,7,29,1,0,1166,59,2822,3903,534
0,2,2025,7,29,1,0,442,27,4083,4702,1312
1,5,2025,7,29,1,0,152,27,4083,4801,1001
0,2,2025,7,29,1,0,1901,27,4083,1602,879
0,2,2025,7,29,1,0,302,27,4083,3605,3812
0,2,2025,7,29,1,0,1143,27,4083,4651,1629
0,1,2025,7,29,1,0,1293,27,4083,3964,440
2,25,2025,7,29,1,0,1456,27,4083,4080,2505
0,3,2025,7,29,1,0,1099,27,1359,3386,3697
0,2,2025,7,29,1,0,1889,27,1359,3758,705
0,3,2025,7,29,1,0,1335,27,1359,4662,413
0,2,2025,7,29,1,0,815,27,644,4016,3387
0,2,2025,7,29,1,0,693,27,3562,1201,1811
0,3,2025,7,29,1,0,1115,27,3562,4515,4949
2,120,2025,7,29,1,0,1205,59,1648,1476,4713
1,5,2025,7,29,1,0,1635,158,1648,4558,3890
2,15,2025,7,29,1,0,1805,27,3364,3761,4879
0,1,2025,7,29,1,0,1242,158,1648,110,1329
0,3,2025,7,29,1,0,1961,158,1648,1800,1299
0,3,2025,7,29,1,0,833,158,1648,188,2304
2,15,2025,7,29,1,0,1411,59,2392,4707,4280
0,3,2025,7,29,1,0,1431,158,1648,3119,4799
0,3,2025,7,29,1,0,1600,158,1648,1797,3384
0,2,2025,7,29,1,0,163,158,1648,610,1702
0,2,2025,7,29,1,0,538,158,1648,2480,4454
2,10,2025,7,29,1,0,531,27,1648,3359,2742
1,5,2025,7,29,1,0,1688,27,1648,1354,2579
0,1,2025,7,29,1,0,1607,27,1648,4840,2958
0,2,2025,7,29,1,0,805,27,1648,3521,4257
1,6,2025,7,29,1,0,1535,27,1648,1512,2860
0,2,2025,7,29,1,0,556,27,1648,1524,1378
0,2,2025,7,29,1,0,1849,27,1648,3759,2509
1,5,2025,7,29,1,0,1456,27,269,4080,2505
2,16,2025,7,29,1,0,1195,27,4247,3900,1934
0,2,2025,7,29,1,0,336,27,4083,1763,2371
2,19,2025,7,29,1,0,1805,59,1392,3681,4879
1,5,2025,7,29,1,0,1823,59,1392,950,2666
1,5,2025,7,29,1,0,1065,158,1392,2725,3655
1,5,2025,7,29,1,0,441,27,1392,4907,938
1,4,2025,7,29,1,0,1965,27,1392,254,2249
0,3,2025,7,29,1,0,1457,27,2292,1926,1117
2,60,2025,7,29,1,0,1134,59,2822,3770,3746
2,240,2025,7,29,1,0,1505,59,2822,3494,1565
2,80,2025,7,29,1,0,1478,59,2822,4798,1123
2,60,2025,7,29,1,0,515,59,2822,302,4351
2,60,2025,7,29,1,0,355,59,2822,721,3763
2,200,2025,7,29,1,0,761,59,2822,4472,611
2,600,2025,7,29,1,0,557,59,2822,4445,2572
2,40,2025,7,29,1,0,1334,59,2822,1905,4647
0,1,2025,7,29,1,0,1028,158,1648,905,1571
1,6,2025,7,29,1,0,389,59,1392,3421,4947
2,32,2025,7,29,1,0,900,27,3364,3100,542
0,3,2025,7,29,1,0,1707,158,1648,3435,1744
0,1,2025,7,29,1,0,1058,158,3729,1682,893
1,5,2025,7,29,1,0,1797,158,3729,52,891
0,2,2025,7,29,1,0,1425,27,60,2341,2533
0,1,2025,7,29,1,0,1379,27,60,2446,956
1,4,2025,7,29,1,0,220,27,60,2166,4806
1,4,2025,7,29,1,0,851,27,60,2995,4863
1,6,2025,7,29,1,0,1571,158,2981,452,3617
1,4,2025,7,29,1,0,1099,59,1981,4780,3697
2,10,2025,7,29,1,0,1174,59,1981,1772,3016
1,5,2025,7,29,1,0,324,59,1981,4147,2710
1,4,2025,7,29,1,0,447,59,1981,3399,4175
0,2,2025,7,29,1,0,85,59,1981,615,748
0,2,2025,7,29,1,0,140,59,1981,3196,3026
0,2,2025,7,29,1,0,387,59,1981,4015,268
0,1,2025,7,29,1,0,1621,59,1981,4229,3391
2,12,2025,7,29,1,0,740,158,3678,4683,1639
0,2,2025,7,29,1,0,1529,59,1981,2881,1108
0,1,2025,7,29,1,0,1288,158,1981,40,2383
1,4,2025,7,29,1,0,1514,158,1981,837,2658
1,4,2025,7,29,1,0,1823,158,1981,1576,518
2,10,2025,7,29,1,0,1704,113,1981,2221,3589
0,2,2025,7,29,1,0,354,113,1981,4177,3726
0,3,2025,7,29,1,0,1545,113,1981,4166,3318
1,4,2025,7,29,1,0,116,113,1981,1878,239
1,4,2025,7,29,1,0,1115,113,1981,632,4949
1,4,2025,7,29,1,0,200,113,1981,2841,3733
0,3,2025,7,29,1,0,642,113,1981,4446,4864
0,2,2025,7,29,1,0,1632,113,1981,2934,2647
0,1,2025,7,29,1,0,1578,113,1981,2721,1719
1,5,2025,7,29,1,0,1784,27,1661,3159,4635
2,10,2025,7,29,1,0,692,59,495,2410,120
2,10,2025,7,29,1,0,568,59,495,2635,2422
0,2,2025,7,29,1,0,182,113,1981,4558,2171
2,10,2025,7,29,1,0,1729,158,495,1197,1912
2,20,2025,7,29,1,0,612,27,495,2340,1443
2,10,2025,7,29,1,0,1364,59,495,1762,100
2,10,2025,7,29,1,0,1348,113,495,1295,3713
1,4,2025,7,29,1,0,156,113,495,702,3239
1,4,2025,7,29,1,0,740,113,495,4292,3670
2,30,2025,7,29,1,0,1053,113,495,65,4
0,1,2025,7,29,1,0,879,59,906,2323,603
1,4,2025,7,29,1,0,767,27,906,2305,1816
0,2,2025,7,29,1,0,1016,27,906,4255,3790
1,4,2025,7,29,1,0,987,27,906,1338,3188
2,10,2025,7,29,1,0,1590,27,906,3751,1926
0,3,2025,7,29,1,0,1332,27,906,1614,1103
1,5,2025,7,29,1,0,1926,27,906,4047,2082
0,1,2025,7,29,1,0,1397,27,906,1360,2770
0,1,2025,7,29,1,0,1799,27,906,2988,2651
0,1,2025,7,29,1,0,357,158,4421,4677,283
0,2,2025,7,29,1,0,491,27,906,2133,1318
0,1,2025,7,29,1,0,1723,27,906,4899,3367
2,12,2025,7,29,1,0,566,113,4752,1737,4161
2,36,2025,7,29,1,0,813,113,4752,3999,182
2,9,2025,7,29,1,0,733,27,906,2402,208
0,2,2025,7,29,1,0,796,27,906,224,2210
0,2,2025,7,29,1,0,111,27,906,1035,440
0,2,2025,7,29,1,0,1293,27,906,4323,538
2,20,2025,7,29,1,0,1461,113,4752,2105,96
2,30,2025,7,29,1,0,1576,27,906,1329,4855
0,1,2025,7,29,1,0,295,27,906,2876,1803
0,1,2025,7,29,1,0,477,27,906,98,4578
0,2,2025,7,29,1,0,10,27,906,1984,1852
1,5,2025,7,29,1,0,378,27,906,3867,117
2,50,2025,7,29,1,0,1781,27,906,4233,4067
0,3,2025,7,30,2,0,389,158,4772,860,752
0,3,2025,7,30,2,0,1704,158,480,1509,3589
0,2,2025,7,30,2,0,1212,158,480,2832,4332
1,5,2025,7,30,2,0,629,27,3408,1887,747
0,2,2025,7,30,2,0,1630,158,480,4383,4940
1,4,2025,7,30,2,0,567,158,480,398,1995
0,1,2025,7,30,2,0,1770,158,480,2314,386
0,1,2025,7,30,2,0,677,158,480,3802,277
0,2,2025,7,30,2,0,1741,158,480,2541,3684
1,4,2025,7,30,2,0,254,158,3408,4520,243
0,3,2025,7,30,2,0,1068,27,3408,4331,2024
0,2,2025,7,30,2,0,1892,158,480,366,3822
2,20,2025,7,30,2,0,1890,27,3408,3470,1506
2,80,2025,7,30,2,0,40,27,3408,2154,1596
2,40,2025,7,30,2,0,1624,27,3408,1784,2003
1,4,2025,7,30,2,0,134,27,3408,1381,4195
0,2,2025,7,30,2,0,1926,27,3408,4047,2082
0,2,2025,7,30,2,0,820,27,3408,2805,1007
0,2,2025,7,30,2,0,378,27,3408,3867,117
2,20,2025,7,30,2,0,1768,27,3408,3437,4450
0,3,2025,7,30,2,0,244,27,3408,792,438
1,6,2025,7,30,2,0,254,27,3408,3861,243
2,10,2025,7,30,2,0,227,27,3408,2892,1713
2,100,2025,7,30,2,0,1576,27,3408,1329,4855
0,1,2025,7,30,2,0,1101,27,3408,4559,4623
0,2,2025,7,30,2,0,1835,27,3408,3918,4137
2,20,2025,7,30,2,0,1080,27,3408,1846,232
2,10,2025,7,30,2,0,455,27,3408,3381,2295
1,4,2025,7,30,2,0,1755,27,3408,2541,3291
1,4,2025,7,30,2,0,1053,158,3147,3583,2670
0,1,2025,7,30,2,0,710,27,3408,1986,4003
0,1,2025,7,30,2,0,1474,27,3147,2358,187
1,5,2025,7,30,2,0,802,27,3408,4255,1871
0,1,2025,7,30,2,0,272,27,3408,4259,4130
2,10,2025,7,30,2,0,1274,27,3408,1845,4201
0,1,2025,7,30,2,0,1275,27,3408,1207,475
1,5,2025,7,30,2,0,423,113,3408,4913,4400
1,4,2025,7,30,2,0,1509,27,10,2797,3191
1,4,2025,7,30,2,0,103,27,10,3768,506
2,10,2025,7,30,2,0,815,27,4233,4016,3387
2,15,2025,7,30,2,0,1099,27,4233,3386,3697
0,2,2025,7,30,2,0,568,27,4233,1452,2422
2,10,2025,7,30,2,0,1115,27,4233,4515,4949
0,2,2025,7,30,2,0,1364,27,4233,2511,100
1,4,2025,7,30,2,0,530,27,4233,3538,4187
1,5,2025,7,30,2,0,1099,27,4883,3386,3697
2,10,2025,7,30,2,0,1174,27,4883,4353,3016
0,2,2025,7,30,2,0,758,27,4883,2640,2686
2,50,2025,7,30,2,0,1576,113,4141,868,4855
2,10,2025,7,30,2,0,1812,113,3196,2720,3585
1,8,2025,7,30,2,0,1729,27,3203,3708,1912
0,1,2025,7,30,2,0,1134,158,3747,1072,3746
2,10,2025,7,30,2,0,324,27,3411,4784,2710
2,10,2025,7,30,2,0,200,27,3411,1097,3733
2,10,2025,7,30,2,0,220,27,3411,2166,4806
2,10,2025,7,30,2,0,851,27,3411,2995,4863
1,4,2025,7,30,2,0,1141,158,3147,1161,156
0,2,2025,7,30,2,0,58,27,3147,2952,4320
0,2,2025,7,30,2,0,437,27,3147,653,3324
0,2,2025,7,30,2,0,780,27,3147,228,1653
0,2,2025,7,30,2,0,797,27,3408,2093,347
0,2,2025,7,30,2,0,116,27,4883,3888,239
0,1,2025,7,30,2,0,387,27,3147,4910,3231
0,2,2025,7,30,2,0,497,27,3147,3070,3035
0,2,2025,7,30,2,0,789,27,3147,2802,4315
0,2,2025,7,30,2,0,701,27,3147,2507,3285
0,2,2025,7,30,2,0,65,27,3147,4461,3284
1,4,2025,7,30,2,0,8,27,3147,2243,1269
0,2,2025,7,30,2,0,900,27,3147,2659,1972
1,4,2025,7,30,2,0,900,27,3147,3100,542
0,2,2025,7,30,2,0,194,27,3147,3828,1391
1,6,2025,7,30,2,0,266,27,3147,4839,726
0,2,2025,7,30,2,0,947,27,3147,3561,3303
0,2,2025,7,30,2,0,1759,27,3147,3716,404
0,2,2025,7,30,2,0,1547,27,3147,3800,1664
1,4,2025,7,30,2,0,475,27,3147,4258,2633
1,4,2025,7,30,2,0,323,27,3147,1342,1907
1,4,2025,7,30,2,0,612,27,3147,2340,1443
0,2,2025,7,30,2,0,1658,27,3147,4350,1035
0,2,2025,7,30,2,0,1238,27,3147,1585,2930
0,2,2025,7,30,2,0,589,27,3147,3362,358
0,1,2025,7,30,2,0,1392,27,3147,1346,2267
0,2,2025,7,30,2,0,878,27,3147,1375,2487
0,2,2025,7,30,2,0,835,27,3147,2936,4217
0,3,2025,7,30,2,0,1475,27,3147,916,435
0,2,2025,7,30,2,0,1357,27,3147,4304,4650
0,1,2025,7,30,2,0,549,27,3147,3037,3320
0,3,2025,7,30,2,0,1642,27,3147,3745,1317
0,3,2025,7,30,2,0,458,27,3147,4365,1641
1,4,2025,7,30,2,0,1170,27,3147,3851,2954
0,2,2025,7,30,2,0,595,27,3147,4685,2414
0,2,2025,7,30,2,0,53,27,3147,3830,4029
0,3,2025,7,30,2,0,427,27,3147,86,2557
0,3,2025,7,30,2,0,133,27,3147,912,1637
0,2,2025,7,30,2,0,372,27,3147,3108,1345
0,2,2025,7,30,2,0,1352,27,3147,2436,4231
0,2,2025,7,30,2,0,80,27,3147,258,3814
0,1,2025,7,30,2,0,1347,27,3147,3837,4017
0,1,2025,7,30,2,0,602,27,3147,2358,549
0,2,2025,7,30,2,0,754,27,3147,3577,4025
0,2,2025,7,30,2,0,1553,27,3147,3312,4238
0,2,2025,7,30,2,0,593,27,3147,1288,1730
0,2,2025,7,30,2,0,1658,27,3147,4299,3690
0,1,2025,7,30,2,0,1839,27,3147,3603,4893
0,2,2025,7,30,2,0,18,27,3147,1480,305
0,2,2025,7,30,2,0,522,27,3147,2965,4697
0,2,2025,7,30,2,0,967,27,3147,3835,4175
0,2,2025,7,30,2,0,839,27,3147,444,1423
0,2,2025,7,30,2,0,1557,27,3147,3715,2441
0,2,2025,7,30,2,0,97,27,3147,2863,3936
0,1,2025,7,30,2,0,155,27,3147,4847,1560
0,1,2025,7,30,2,0,176,27,3147,4257,2958
0,2,2025,7,30,2,0,861,27,3147,2929,1183
0,2,2025,7,30,2,0,131,27,3147,2462,3062
1,8,2025,7,30,2,0,1884,27,3147,4927,3268
0,1,2025,7,30,2,0,735,27,3147,4154,1799
0,1,2025,7,30,2,0,1865,27,3147,242,2630
0,1,2025,7,30,2,0,944,27,3147,1696,4377
0,2,2025,7,30,2,0,1412,27,3147,3722,1638
0,1,2025,7,30,2,0,1199,27,3147,2401,1664
0,2,2025,7,30,2,0,369,27,3147,4746,2013
0,2,2025,7,30,2,0,1593,27,3147,4793,3818
0,2,2025,7,30,2,0,1340,27,3147,946,796
0,2,2025,7,30,2,0,1755,27,3147,956,3826
0,1,2025,7,30,2,0,1449,27,3147,202,4526
0,2,2025,7,30,2,0,401,27,3147,2455,936
0,2,2025,7,30,2,0,249,27,4883,3329,890
2,45,2025,7,30,2,0,589,113,4752,4762,1364
2,20,2025,7,30,2,0,1525,27,3010,4989,4074
1,6,2025,7,30,2,0,389,27,4141,1184,4947
0,2,2025,7,30,2,0,638,27,3147,4428,631
2,20,2025,7,30,2,0,1588,113,4752,4960,1202
0,2,2025,7,30,2,0,189,27,3147,220,859
1,5,2025,7,30,2,0,1816,27,3147,3479,1973
0,2,2025,7,30,2,0,914,27,3147,2320,189
0,2,2025,7,30,2,0,824,27,3147,1703,656
0,2,2025,7,30,2,0,728,27,3147,4734,2343
0,2,2025,7,30,2,0,1834,27,3147,3892,2504
0,2,2025,7,30,2,0,1009,27,3147,1442,3121
0,1,2025,7,30,2,0,1751,27,3147,716,1467
0,1,2025,7,30,2,0,538,27,3147,2164,4454
0,2,2025,7,30,2,0,476,27,3147,742,4000
1,8,2025,7,30,2,0,612,27,4141,2340,1443
0,2,2025,7,30,2,0,1352,27,3147,3837,1198
1,7,2025,7,30,2,0,1805,158,1933,46,4879
1,4,2025,7,30,2,0,1526,158,1933,1226,3499
1,5,2025,7,30,2,0,1341,59,4141,1333,4965
0,3,2025,7,30,2,0,568,59,4141,2635,2422
1,8,2025,7,30,2,0,694,59,4141,4163,1053
1,4,2025,7,30,2,0,133,59,4141,501,1637
1,8,2025,7,30,2,0,900,59,4141,414,542
1,4,2025,7,30,2,0,1509,59,4141,3477,3191
